instance,feat_n,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_LKH,perf_MAOS,CLASS
portcgen1674,1674,523761.9258727786,259127.21566959497,0.4947423683724135,129.40247292845683,1129734.904170443,1129605.501697515,526009.774904889,-0.1651648804410035,-0.8654232122954109,0.4971886734714306,1.4299728019173074e-06,4,565193.19,1,187.8031745177165,92.91418734875282,0.4947423683724137,0.0463993161891459,405.0844303222855,405.0380310060964,188.609176564092,-0.1651648804409984,-0.8654232122954073,141.64990326766423,43.28652360189505,0.3055880915082593,19.142730209896857,224.26223757703903,205.11950736714215,151.70601999839533,-0.8640667816838241,0.2338159734466773,217.80582880348044,207.76144504614467,1.8893856743981488,1.5091449822837757,0.7987490340025488,0.0463993161891459,13.382923715098476,13.336524398909331,1.5092129885937626,1.5126971309167376,0.9227962144019832,0.6100336911743478,0.0003515897655222,3.140532829559333,3.140181239793811,1.5015797067766985,2.580484688108732,4.202559231298111,1.6285929735077085,0.0463993161891459,91.66197404020772,91.61557472401856,1.9870824344085232,1673,8.210411342079425e-06,1.998805256869773,0.6790945595839178,0.3397502369227371,1,4,3,2.0,149692.66418957378,104397.36760379336,1200.752880674632,0.0077658303464755,92.3656062057409,79.37255668781184,0.8593302198549151,12,0.004778972520908,0.007168458781362,0.9802867383512543,0.0149342891278375,138.83333333333334,65.15217230112559,0.4692833539096681,15.750417760282035,9.129735560118824,0.5796503749342672,0.2739632358243334,50.27024192237084,49.9962786865465,14.15397352282508,14190495.0,14191110.4,ANY
portcgen1679,1679,523642.11873433646,259069.42149510232,0.4947451937618831,129.40247292845683,1129497.908594788,1129368.5061218597,525894.449951699,-0.1652280889366129,-0.8651773025122194,0.4972142916539623,1.4214610771974188e-06,4,563388.14,1,187.793547262208,92.90995492747248,0.4947451937618832,0.0464075530716916,405.071347952194,405.0249403991223,188.60129983555004,-0.165228088936612,-0.8651773025122207,141.63704421521,43.30363853727703,0.3057366720494353,19.19276075173426,224.203850655956,205.01108990422176,151.72512677785625,-0.8652368850921262,0.2338045626988099,217.829590242112,207.7162836342401,1.8838283579727124,1.5066716138184937,0.7997924054184549,0.0464075530716916,13.365225982781055,13.318818429709363,1.5020046861162144,1.517628457887933,0.9239004620370644,0.6087790837309722,0.0007720527135199,3.1402482014961395,3.13947614878262,1.5046928883373736,2.5733144238051477,4.200682430949628,1.632401541020432,0.0464075530716916,91.72489068992712,91.67848313685543,1.9829989446981984,1678,8.16362818000493e-06,1.9988088147706968,0.6807125937403224,0.3405591313736595,1,4,3,2.0,149687.96537790142,104394.47871413376,1200.7437813063025,0.0077427039904705,92.36490625433096,79.38300760489005,0.8594498800908794,12,0.0047647409172126,0.0071471113758189,0.980345443716498,0.0148898153662894,139.25,65.23435316865901,0.4684693225756482,15.731064357145636,9.125387599212466,0.5800871061256179,0.3232650213016038,50.24261750099435,49.91935247969275,14.207843703921398,14202421.0,14202940.7,ANY
portcgen1695,1695,523673.1118188005,258963.2886008224,0.4945132426245859,128.00390619039715,1128746.2325788734,1128618.228672683,525712.4596297866,-0.1666817503846855,-0.8622860932372123,0.497473100920451,1.3947283452733703e-06,3,525836.6357142857,70,187.91063356040215,92.92429672559491,0.4945132426245864,0.0459318887443025,405.0301894556783,404.984257566934,188.6424166719725,-0.1666817503846802,-0.8622860932372145,141.74828405734024,43.21016840227123,0.3048373297047588,19.58560305936167,224.0073309575261,204.42172789816445,151.8086105925702,-0.8700750147258992,0.2520587412136619,218.13144338970488,207.66538167554395,1.876231058726446,1.5103258203488914,0.8049785837007064,0.0459318887443025,13.309563137378117,13.263631248633814,1.481014142474415,1.515453310170846,0.9266766877417032,0.6114848154821962,0.0005392995079772,3.141521857396685,3.140982557888708,1.5082563082169522,2.558396161179929,4.194616053305426,1.639549072560707,0.0459318887443025,91.92471508673606,91.87878319799177,1.968298855586732,1694,8.034651423304104e-06,1.9988200589970504,0.6800996110097195,0.3402505432885108,1,4,3,2.0,149673.24764426838,104385.66709910634,1200.7155001082251,0.007669616519174,92.36273077755575,79.41669954910064,0.8598349018108393,13,0.0035398230088495,0.007669616519174,0.9805309734513274,0.0159292035398229,129.92307692307693,73.14102451740487,0.5629563758000374,15.6648913214546,9.11607792060087,0.5819432598370798,0.4817387729774218,50.27138779089138,49.78964901791396,14.061149791627876,14244692.0,14245171.7,ANY
portcgen1696,1696,523711.1116493023,258999.67861354767,0.4945468462524891,129.40247292845683,1128700.0002183928,1128570.5977454644,525774.6280536938,-0.1668086491233891,-0.8623992474595585,0.4974677240163966,1.393082648110806e-06,3,543225.8785454546,55,187.93101267773685,92.9406896328112,0.4945468462524886,0.0464354053971898,405.02813351122205,404.9816981058249,188.67149482319493,-0.1668086491233951,-0.8623992474595585,141.7683325021956,43.20639043716882,0.3047675716754281,19.673680394457943,224.03391485911493,204.36023446465697,151.7568843649251,-0.8699055506401361,0.2537415517922481,218.2077440021899,207.73127431358787,1.8765319691378133,1.509867380672761,0.8046052001802456,0.0464354053971898,13.30618215895336,13.259746753556168,1.480733429607815,1.5145993761656864,0.927005303419686,0.6120465371948484,0.0003550789696449,3.140897994787832,3.140542915818187,1.5063804150323354,2.558281340368176,4.194113607360419,1.63942625901998,0.0464354053971898,91.93680033491776,91.89036492952056,1.9687764834835573,1695,8.028680240498787e-06,1.9988207547169807,0.6807657494373358,0.3405836905739591,1,4,3,2.0,149672.44646035484,104385.29909138994,1200.7147495001043,0.0076650943396226,92.3626730384696,79.41877565040699,0.8598579170324423,13,0.0035377358490566,0.0076650943396226,0.9805424528301888,0.0159198113207546,130.0,73.32016198731529,0.5640012460562714,15.671064967850548,9.126018705367857,0.5823483422530655,0.483727669381697,50.360687226630255,49.87695955724856,14.064741670141936,14257487.0,14253741.7,MAOS
portcgen1699,1699,523911.3683770035,259082.06800296137,0.4945150719014889,128.80993750483694,1128560.3130843297,1128431.503146825,525974.994379961,-0.1673055910554087,-0.8627488147899061,0.4974357159068903,1.388162995322585e-06,4,475910.97,1,188.0224403186168,92.97993059325424,0.4945150719014891,0.0462275878112268,405.020155928672,404.9739283408607,188.7630388633345,-0.1673055910554078,-0.8627488147899065,141.8405455909095,43.21060820023933,0.3046421460113777,19.60673434989633,224.04528956817668,204.4385552182804,151.94436544959837,-0.8723666420350658,0.2561469582479279,218.12404862676468,207.71011344324097,1.8744272591043292,1.5079429875387476,0.8044819985488786,0.0462275878112268,13.295877902979058,13.24965031516783,1.4779278655690988,1.5173384833119723,0.9269632435509618,0.6109139481703724,0.0009625012294689,3.14025645486145,3.1392939536319813,1.5107538951287436,2.554821912643328,4.192823466398115,1.6411411870426775,0.0462275878112268,91.97410386172726,91.92787627391604,1.9683326069939533,1698,7.999770958320612e-06,1.9988228369629195,0.6801644564808381,0.3402825122382049,1,4,3,2.0,149669.6489773653,104383.55032717167,1200.7087967015807,0.0076515597410241,92.36221513089082,79.42499933943753,0.8599295634787522,13,0.0035314891112419,0.0076515597410241,0.9805768098881696,0.0158917010005885,130.23076923076923,73.2541979329028,0.5624953178545401,15.654790874590924,9.122179255546266,0.5827084710759279,0.4249141051246471,50.34414125923245,49.9192271541078,14.061053874618528,14263505.0,14263879.3,ANY
portcgen1701,1701,526355.6611482613,261833.7483702605,0.4974464372608095,128.80993750483694,1111707.392902467,1111578.582964962,527742.2091343184,-0.1492859278365871,-0.9176417976927196,0.4983928262299623,1.384897690683101e-06,3,557987.4915517241,58,189.44781824156135,94.2401422310981,0.4974464372608095,0.0463617349054208,400.12971390662574,400.0833521717203,189.94686956794533,-0.1492859278365873,-0.9176417976927208,142.83244063529833,44.40231844203986,0.3108699833493335,12.43583736985714,214.2387592955145,201.80292192565744,156.80533140064682,-0.9755760440449768,0.2341618571209687,210.4519754220882,205.75950996191776,1.93043433634967,1.5773550396713258,0.8170985202501138,0.0463617349054208,13.32660815998786,13.28024642508244,1.5194772254863993,1.5006397272695031,0.9049649834522562,0.6030527960890986,0.0059201151027136,3.137387745098655,3.1314676299959414,1.4402837773932968,2.6224054230778164,3.9533071691935966,1.5075118188833487,0.0463617349054208,87.42730009687072,87.3809383619653,2.031121718324484,1700,8.138520041743095e-06,1.9988242210464435,0.6762962593992524,0.3383470403641554,1,4,3,2.0,142239.6425238922,102438.29836375332,1178.7710801313196,0.0105820105820105,65.48728222951776,67.025534884588,1.0234893341531417,11,0.0052910052910052,0.006466784244562,0.9788359788359788,0.0158730158730158,153.8181818181818,67.83109796575366,0.4409823153801951,18.41803856533013,9.396786946628527,0.5101947698337931,0.522179674147355,49.66460194214409,49.142422267996736,17.90359129138077,14533368.0,14534670.0,ANY
portcgen1715,1715,527013.2902707006,262085.66244367676,0.4973037061533236,128.00390619039715,1111179.1387535136,1111051.1348473232,528651.6530684454,-0.1521894431278637,-0.918156080352608,0.4980957616306357,1.3623597706058615e-06,3,555731.6968518519,54,189.7745054178717,94.37556487772156,0.4973037061533234,0.0460934827210158,400.1293238341094,400.0832303513884,190.3644705959365,-0.1521894431278648,-0.918156080352606,143.12047108423116,44.31683267598128,0.3096470570579616,12.389857448705254,214.05468019898788,201.66482275028264,157.3745489155487,-0.9839871607016126,0.2538762700880772,210.33387615700047,205.41832006660152,1.9094129281038663,1.562327354207766,0.8182239321901041,0.0460934827210158,13.278157772978403,13.232064290257387,1.5130871710594471,1.4982473897876325,0.905995371776932,0.6047034541507537,0.0059214483812913,3.138617228631757,3.1326957802504656,1.4400166897226376,2.599769289502164,3.948426072251096,1.518760179295444,0.0460934827210158,87.65913045497294,87.61303697225192,2.014884836153281,1714,7.988634178721512e-06,1.9988338192419823,0.6743953852520507,0.3373944240686309,1,4,3,2.0,142253.68646585406,102442.07497036988,1178.8279053783122,0.0104956268221574,65.49043918768402,67.07173681675167,1.0241454729679844,12,0.0052478134110787,0.0069970845481049,0.9790087463556852,0.0157434402332361,142.16666666666666,68.2188064653403,0.4798509247268954,16.8665853269294,9.193816778049168,0.5450905799747271,0.5201719946910339,49.732927331074265,49.21275533638323,15.585565783100463,14525402.0,14526364.8,ANY
portcgen1718,1718,526940.9103791749,262060.50985757497,0.4973242818990883,128.00390619039715,1111067.869596633,1110939.8656904425,528618.925961317,-0.1519693235909456,-0.9181515556161162,0.4980396229668216,1.3576018235307691e-06,3,533411.9089705881,68,189.76740456021335,94.37593820076184,0.497324281899088,0.046098089126998,400.129239826681,400.083141737554,190.3717088675133,-0.1519693235909483,-0.9181515556161144,143.11731328972618,44.31249141033143,0.30962355561151,12.33924397832181,213.9880192814497,201.64877530312796,157.42124008315193,-0.9828801337241084,0.2529391577697968,210.26582372810685,205.42447464911703,1.9041240035676743,1.5589693354324927,0.8187330932814877,0.046098089126998,13.268096436591714,13.221998347464716,1.497770079030703,1.4996438663448275,0.905335117717422,0.6037000770883357,0.0057442247379271,3.1368984780873688,3.1311542533494414,1.441529383319287,2.5942395084136614,3.947187649332869,1.5215201358746229,0.046098089126998,87.70888797724001,87.66278988811301,2.0114219116978997,1717,7.958020280825244e-06,1.9988358556461,0.6746696133240164,0.3375312742255854,1,4,3,2.0,142256.5226355418,102442.72433142252,1178.8389884696228,0.0104772991850989,65.49105491497903,67.08158406332932,1.0242862044353251,12,0.0052386495925494,0.0069848661233993,0.979045401629802,0.0157159487776483,142.41666666666666,68.34771190187878,0.4799137172747486,16.874880202564892,9.194103543808774,0.5448396334340389,0.5197690967107731,49.71702445120268,49.19725535449191,15.604140897951954,14519371.0,14519956.3,ANY
portcgen1720,1720,527037.1286736521,262072.6122564485,0.497256451202942,128.00390619039715,1110992.7159329173,1110864.712026727,528690.5103990424,-0.1526667260959484,-0.917545404117082,0.4980689019050928,1.354443692728195e-06,4,447156.87,1,189.8148728289077,94.38667004844024,0.4972564512029412,0.0461012020847181,400.1291932114152,400.08309200933047,190.41034594620456,-0.1526667260959567,-0.9175454041170794,143.17019320608614,44.25482309067674,0.3091064005688264,12.546506996763885,214.17483427185667,201.6283272750928,157.36902637319074,-0.985313816139816,0.2601940992598623,210.46193109666868,205.39601275468303,1.902002061190724,1.5580044209906794,0.8191391864293306,0.0461012020847181,13.26102006631918,13.21491886423446,1.4961710666154244,1.5021248833957734,0.9066592922960166,0.6035844970801498,0.0057484358573951,3.137363024415086,3.131614588557691,1.4459312560821953,2.5903451219311897,3.946920793157823,1.5237046059002597,0.0461012020847181,87.7414700455833,87.69536884349858,2.010212271395926,1719,7.934843439839225e-06,1.9988372093023257,0.6742772506235777,0.3373347501665368,1,4,3,2.0,142258.6378590967,102443.3190911929,1178.847426922959,0.0104651162790697,65.49152371794216,67.0880813263437,1.0243780800593,12,0.0052325581395348,0.0069767441860465,0.9790697674418604,0.0156976744186046,142.58333333333334,68.53886772400672,0.4806934030906374,16.875533457383757,9.192124956219349,0.5447012966690783,0.5196964987130603,49.70663785937343,49.18694136066037,15.65353490554967,14518792.0,14521883.9,LKH
portcgen1725,1725,527092.1993952313,262022.98359476656,0.4971103421667088,128.00390619039715,1110806.2932955502,1110678.2893893598,528803.3916291122,-0.1531952427215678,-0.9167336240240096,0.4979915514541221,1.3465964102432895e-06,4,534888.44,1,189.8665041119372,94.38460282508196,0.4971103421667091,0.0461089240344067,400.1290626109642,400.0829536869298,190.48290118190573,-0.153195242721565,-0.9167336240240118,143.2159661300163,44.21560328715899,0.3087337570101546,12.465848042999308,214.04795190184697,201.5821038588477,157.59450030638223,-0.9880549296750614,0.2670206853892454,210.3538533792328,205.29267625619653,1.894940805903767,1.552056802155193,0.8190529209776346,0.0461089240344067,13.244218154554837,13.198109230520428,1.4739462043774136,1.505606223072898,0.9050365046378328,0.6011110280818845,0.0057577781606158,3.141424531029255,3.135666752868639,1.4651478058987588,2.582988385168785,3.945092807355605,1.5273366423201369,0.0461089240344067,87.8235348842424,87.77742596020799,2.002419965855794,1724,7.887229006188113e-06,1.998840579710145,0.6741597802952798,0.3372754121256837,1,4,3,2.0,142263.5909110557,102444.615800102,1178.8675101934834,0.0104347826086956,65.49263945519353,67.10437308314317,1.024609385747116,12,0.0052173913043478,0.0069565217391304,0.9791304347826087,0.0156521739130434,143.0,68.52128623038732,0.4791698337789323,16.858178752483237,9.214574093411612,0.5465936877703524,0.518735487535794,49.53318837009384,49.01445288255805,15.639752882334816,14510887.0,14512906.8,LKH
portcgen1728,1728,526825.6914720549,261944.36076124117,0.49721257903979,128.00390619039715,1110695.024374378,1110567.0204681875,528512.043126739,-0.1521313905765503,-0.9168671984427594,0.4980357635294125,1.3419207314004754e-06,3,521459.2141176471,68,189.78947525735165,94.3657144673162,0.4972125790397899,0.0461135335273514,400.1289786341905,400.0828651006631,190.3969851051488,-0.1521313905765522,-0.9168671984427608,143.13729885108887,44.28513893806719,0.3093892318321494,12.326731685140906,213.8967589325079,201.570027247367,157.61603438059197,-0.9849006506026728,0.2565387330398234,210.19732565802525,205.3119253117056,1.890181484441553,1.5494372160946728,0.8197293375521812,0.0461135335273514,13.234150054281384,13.18803652075403,1.470546191536528,1.5080333317379104,0.9064558331368676,0.601084746642991,0.005943589972368,3.1378289706024374,3.1318853806300693,1.4709022099847209,2.5785475784724152,3.944103064564669,1.5295832031539385,0.0461135335273514,87.87257074857769,87.82645721505034,1.9974134727965305,1727,7.863194287786264e-06,1.9988425925925928,0.6709919089598434,0.3356902196533322,1,4,3,2.0,142266.57312149374,102445.46055219052,1178.8795666817489,0.0104166666666666,65.49330926009715,67.11412776805102,1.024747848692712,12,0.0052083333333333,0.0069444444444444,0.9791666666666666,0.015625,143.25,68.62594868803879,0.4790642142271469,16.859633410316242,9.208348195377116,0.5461772490108011,0.3866884348908199,49.517564263302695,49.130875828411874,15.6419972664334,14512193.0,14512783.9,ANY
portcgen1732,1732,526853.4038660025,261940.4923627683,0.4971790832908599,127.41271522104849,1110546.665930793,1110419.253215572,528553.4575139964,-0.1522641005193319,-0.9162743821757936,0.4980214584105549,1.3357242797941648e-06,4,384172.6,1,189.82476096088237,94.37690064043812,0.4971790832908601,0.0459066754295164,400.1288666815444,400.0829600061149,190.43728861085685,-0.1522641005193324,-0.9162743821757968,143.16919124093306,44.26986831740622,0.3092136508818188,12.253205629717144,213.7873216662592,201.53411603654203,157.75499102060104,-0.9855104162111724,0.258364462827366,210.1013149009936,205.23700098781288,1.8856466085603,1.5471545689264143,0.8204902031498227,0.0459066754295164,13.220760961584888,13.17485428615537,1.4684671260877673,1.509743511851519,0.906140961215662,0.6001953007927743,0.0090815662827072,3.138493340242801,3.129411773960093,1.4720973652118232,2.572905435889465,3.943023961116027,1.532518026552696,0.0459066754295164,87.93737558151248,87.89146890608296,1.9938343135518617,1731,7.826415010124096e-06,1.9988452655889144,0.6676272532389789,0.3340064710022852,1,4,3,2.0,142270.55032971865,102446.5900822325,1178.895917081158,0.010392609699769,65.49421761561989,67.1271831902065,1.0249329732308636,12,0.0051963048498845,0.0069284064665127,0.979214780600462,0.0155889145496536,143.58333333333334,68.70038613832935,0.4784704780382775,16.843670078701265,9.205141436604414,0.5465044965612493,0.3862069955102493,49.4964711392786,49.11026414376835,15.581830105390988,14508307.0,14513467.6,LKH
